location,animal,user,sn,an,datatype,start,end,startreason,endreason,entct,inact,inadur,inadist,smlct,smldur,smldist,larct,lardur,lardist,emptyct,emptydur,stdate,sttime
c013,B01,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c014,B02,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c014,B02,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c015,B03,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c015,B03,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c016,B04,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c016,B04,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c017,B05,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c017,B05,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c018,B06,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c018,B06,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c019,B07,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c019,B07,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c020,B08,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c020,B08,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c021,B09,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c021,B09,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c022,B10,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c022,B10,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c023,B11,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c023,B11,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c024,B12,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c024,B12,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c025,C01,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c025,C01,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c026,C02,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c026,C02,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c027,C03,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c027,C03,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c028,C04,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c028,C04,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c029,C05,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,1,0.2,0,4,0.4,4.7,1,0,0.8,2,0.4,8/2/2018,14:05:51
c029,C05,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,1,0.2,0,4,0.4,4.7,1,0,0.8,0,0,8/2/2018,14:05:51
c030,C06,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c030,C06,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c031,C07,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c031,C07,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c032,C08,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c032,C08,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c033,C09,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c033,C09,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c034,C10,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c034,C10,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c035,C11,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c035,C11,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c036,C12,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c036,C12,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c037,D01,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c037,D01,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c038,D02,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c038,D02,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c039,D03,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c039,D03,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c040,D04,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c040,D04,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c041,D05,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c041,D05,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c042,D06,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c042,D06,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c043,D07,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c043,D07,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c044,D08,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c044,D08,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c045,D09,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c045,D09,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c046,D10,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c046,D10,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c047,D11,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c047,D11,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c048,D12,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c048,D12,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c049,E01,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c049,E01,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c050,E02,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c050,E02,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c051,E03,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c051,E03,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c052,E04,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c052,E04,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c053,E05,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c053,E05,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c054,E06,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c054,E06,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c055,E07,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c055,E07,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c056,E08,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c056,E08,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c057,E09,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c057,E09,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c058,E10,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c058,E10,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c059,E11,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c059,E11,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c060,E12,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c060,E12,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c061,F01,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c061,F01,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c062,F02,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c062,F02,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c063,F03,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c063,F03,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c064,F04,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c064,F04,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c065,F05,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c065,F05,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c066,F06,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c066,F06,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c067,F07,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c067,F07,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c068,F08,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c068,F08,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c069,F09,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c069,F09,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c070,F10,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c070,F10,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c071,F11,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c071,F11,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c072,F12,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c072,F12,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c073,G01,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c073,G01,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c074,G02,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c074,G02,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c075,G03,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c075,G03,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c076,G04,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c076,G04,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c077,G05,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c077,G05,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c078,G06,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c078,G06,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c079,G07,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c079,G07,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c080,G08,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c080,G08,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c081,G09,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c081,G09,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c082,G10,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c082,G10,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c083,G11,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c083,G11,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c084,G12,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c084,G12,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c085,H01,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c085,H01,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c086,H02,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c086,H02,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c087,H03,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c087,H03,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c088,H04,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c088,H04,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c089,H05,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c089,H05,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c090,H06,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c090,H06,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c091,H07,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c091,H07,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c092,H08,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c092,H08,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c093,H09,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c093,H09,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c094,H10,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c094,H10,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c095,H11,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c095,H11,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c096,H12,BIO-S062\ViewpointUser,1,0,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:51
c096,H12,BIO-S062\ViewpointUser,1,1,trackerr,57,58,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:51
c001,A01,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c001,A01,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c002,A02,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c002,A02,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c003,A03,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c003,A03,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c004,A04,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c004,A04,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
